id,agv,initTime,assignTime,pickupTime,comepleteTime
641,28,233.2790698,233.3,235.6,241.3
627,59,224.7674419,224.8,226.6,243.1
639,31,231.4368515,231.45,234.3,244.05
642,36,233.4132379,233.45,235.85,244.95
652,24,237.5813953,237.6,241.5,245.1
656,56,238.486941,238.5,240.35,245.1
615,42,219.7674419,219.8,222.8,245.2
658,57,239.4597496,239.5,241.05,245.7
636,41,229.3760286,229.4,231.4,246.2
664,20,240.3370304,240.35,241.2,247.0
645,51,235.1652952,235.2,236.65,248.0
651,22,236.9642218,237.0,239.85,248.2
640,23,233.0067979,233.05,236.0,248.35
654,47,238.2064401,238.25,242.25,248.85
666,46,241.6200358,241.65,245.2,249.2
667,45,241.6386404,241.65,243.75,249.25
672,30,243.2003578,243.25,245.7,249.55
653,44,237.7881932,237.8,238.8,250.4
648,58,235.6962433,235.7,238.05,250.6
663,43,240.0379249,240.05,242.7,251.5
673,34,243.2790698,243.3,245.8,251.55
637,67,229.4651163,229.5,234.05,252.15
668,28,241.6744186,241.7,248.3,252.6
662,39,239.957424,240.0,246.15,252.75
670,26,242.5012522,242.55,247.05,252.9
671,37,243.1366726,243.15,249.15,253.15
650,35,236.4178891,236.45,238.2,253.5
647,33,235.2615385,235.3,239.15,254.4
655,50,238.2790698,238.3,243.35,254.6
659,48,239.6243292,239.65,242.95,255.95
677,24,247.1520572,247.2,251.0,256.9
678,36,247.3391771,247.35,253.3,257.65
649,38,236.0683363,236.1,238.05,258.45
681,57,248.7030411,248.75,251.3,258.5
687,44,251.5284436,251.55,254.45,258.75
675,31,244.0915921,244.1,251.45,258.95
665,17,240.881932,240.9,243.25,259.9
688,51,252.8486583,252.85,255.45,260.85
684,22,249.8411449,249.85,252.9,261.2
676,32,244.7674419,244.8,251.95,261.4
686,47,250.8100179,250.85,253.3,261.4
660,40,239.7674419,239.8,242.5,261.85
690,46,253.9266547,253.95,255.85,261.9
657,21,239.4518784,239.5,241.85,262.35
691,28,253.9985689,254.0,256.1,263.05
669,27,242.3255814,242.35,245.1,263.3
674,49,243.9635063,244.0,247.0,263.8
705,15,256.8991055,256.9,259.85,264.0
679,54,248.2200358,248.25,250.8,264.5
693,26,254.1860465,254.2,257.15,264.55
712,41,259.9559928,260.0,261.9,265.6
696,23,254.4851521,254.5,255.75,266.4
661,19,239.8289803,239.85,242.5,266.9
704,37,256.8991055,256.9,261.25,267.0
697,39,254.7481216,254.75,259.5,267.3
682,56,249.1187835,249.15,252.9,267.5
692,53,254.0347048,254.05,255.8,267.6
680,29,248.3008945,248.35,251.9,267.9
700,16,255.5781753,255.6,257.95,268.15
703,18,256.2890877,256.3,259.7,268.2
715,22,262.5127013,262.55,264.9,268.8
695,30,254.3856887,254.4,257.9,269.5
694,43,254.3477639,254.35,256.95,270.6
711,60,259.4651163,259.5,260.95,270.6
707,42,256.9069767,256.95,261.55,270.85
685,45,250.1692308,250.2,253.7,271.8
714,35,260.7495528,260.75,262.8,271.9
699,20,255.4211091,255.45,257.7,272.45
725,54,267.3610018,267.4,269.5,272.7
724,46,267.3313059,267.35,269.1,272.8
718,24,264.4143113,264.45,267.7,273.4
713,31,260.6415027,260.65,264.55,274.2
698,55,254.8085868,254.85,258.2,274.2
683,59,249.4486583,249.45,252.45,274.6
706,52,256.8991055,256.9,263.55,274.85
701,58,255.8465116,255.85,259.95,275.65
709,50,258.2790698,258.3,262.9,275.9
689,34,252.965653,253.0,255.15,276.25
702,25,255.9202147,255.95,257.75,277.1
733,47,271.627907,271.65,273.4,277.25
710,57,258.7577818,258.8,263.6,277.4
716,44,262.5581395,262.6,266.35,277.75
723,37,267.1509839,267.2,271.4,278.45
719,15,264.6150268,264.65,269.85,278.75
735,51,271.9069767,271.95,273.1,278.8
732,12,270.7094812,270.75,274.45,279.55
738,17,275.0171735,275.05,276.65,279.9
731,48,270.6429338,270.65,272.1,282.15
722,28,266.8822898,266.9,269.85,282.8
708,36,258.0697674,258.1,263.1,283.15
730,16,270.4404293,270.45,274.95,284.35
721,26,265.9935599,266.0,270.5,285.5
726,32,267.6440072,267.65,272.45,285.65
736,41,271.9438283,271.95,273.75,285.95
742,35,276.9069767,276.95,278.7,287.35
741,73,276.9069767,276.95,278.1,287.45
720,14,264.9703041,265.0,267.35,288.25
740,43,275.5266547,275.55,277.7,289.0
737,22,273.2003578,273.25,275.95,289.35
758,49,283.8057245,283.85,285.3,289.6
749,47,280.0930233,280.1,282.7,290.0
739,54,275.0930233,275.1,277.7,290.3
717,33,264.4093023,264.45,266.2,290.4
747,23,278.5581395,278.6,281.35,290.65
761,31,285.0930233,285.1,287.65,290.75
752,53,281.9069767,281.95,283.1,292.75
729,13,269.8465116,269.85,273.7,292.95
763,17,286.121288,286.15,290.3,293.05
768,20,288.2790698,288.3,289.4,293.35
734,11,271.9069767,271.95,275.8,293.4
762,28,285.2708408,285.3,288.35,293.45
743,24,276.9874776,277.0,280.45,293.8
744,46,277.3019678,277.35,278.8,293.9
764,29,286.2078712,286.25,288.0,294.4
765,51,287.1627907,287.2,290.1,294.6
728,56,269.5338104,269.55,274.3,294.75
748,42,279.8429338,279.85,281.3,295.75
759,45,284.7674419,284.8,286.0,296.2
746,30,277.627907,277.65,279.7,296.45
727,39,267.7810376,267.8,274.3,296.6
774,40,292.5266547,292.55,294.8,298.2
770,16,290.3924866,290.4,295.25,298.35
750,21,280.0930233,280.1,283.0,298.55
755,27,282.6336315,282.65,284.6,298.7
745,52,277.3255814,277.35,279.65,299.15
756,37,282.8711986,282.9,285.15,299.2
767,55,288.2790698,288.3,290.7,300.0
778,20,295.2093023,295.25,297.8,301.1
769,43,290.1860465,290.2,293.8,301.1
760,19,285.0608229,285.1,286.55,301.65
751,44,281.4415027,281.45,283.55,302.4
773,31,292.2940966,292.3,294.25,302.45
776,14,294.9906977,295.0,296.65,302.75
754,18,282.3255814,282.35,285.15,303.4
753,12,282.19678,282.2,284.95,303.65
757,15,283.2790698,283.3,285.05,304.1
780,9,296.2615385,296.3,299.85,304.55
788,41,299.8200358,299.85,301.95,304.95
781,47,297.0998211,297.1,298.75,305.25
784,26,297.7742397,297.8,299.85,305.35
772,32,291.1774597,291.2,293.6,307.25
771,38,290.4568873,290.5,293.45,307.5
766,35,287.4486583,287.45,292.65,309.25
782,28,297.3091234,297.35,299.9,309.45
777,50,295.0697674,295.1,296.55,309.5
783,48,297.5416816,297.55,302.15,309.85
775,17,293.3488372,293.35,297.15,310.55
799,45,305.1924866,305.2,306.8,311.4
787,40,299.4651163,299.5,302.45,312.15
786,23,298.2790698,298.3,302.65,312.35
791,24,300.9602862,301.0,303.1,312.95
779,10,295.4221825,295.45,299.0,313.45
789,29,300.0368515,300.05,301.2,314.45
793,20,302.4322004,302.45,305.55,314.55
805,13,308.937746,308.95,312.6,316.3
790,54,300.0518784,300.1,301.6,317.0
804,41,308.7112701,308.75,311.0,319.4
792,34,301.9137746,301.95,304.0,319.85
798,43,304.7674419,304.8,307.15,319.9
807,30,310.1148479,310.15,312.15,319.95
811,19,313.9889088,314.0,316.4,321.35
785,25,297.7957066,297.8,301.25,322.25
808,27,310.1545617,310.2,312.25,322.3
800,9,305.2325581,305.25,307.75,322.55
814,26,314.3910555,314.4,316.05,322.9
801,31,305.7237925,305.75,311.8,323.05
810,44,313.0067979,313.05,314.35,323.95
812,36,314.1141324,314.15,316.7,324.8
813,22,314.3227191,314.35,315.8,325.25
794,55,302.60322,302.65,305.15,325.25
796,11,303.9069767,303.95,306.45,325.4
795,16,303.4418605,303.45,307.0,325.65
815,33,314.6729875,314.7,317.4,326.2
806,14,309.8042934,309.85,312.6,326.5
821,20,319.0669052,319.1,324.75,328.05
818,32,317.0189624,317.05,318.5,328.65
809,37,311.5141324,311.55,313.1,329.2
803,63,308.5856887,308.6,309.75,329.2
835,76,325.3023256,325.35,326.5,329.25
820,12,318.611449,318.65,322.55,329.35
802,7,305.8329159,305.85,311.9,330.7
823,41,319.4518784,319.5,323.5,330.8
797,8,303.937746,303.95,310.2,331.2
825,17,320.1860465,320.2,321.25,332.4
817,23,317.0010733,317.05,318.45,333.0
834,15,325.1216458,325.15,327.1,333.2
829,40,323.4322004,323.45,324.6,334.2
845,42,330.6812165,330.7,332.85,335.3
833,24,324.5477639,324.55,328.5,335.5
827,28,321.4432916,321.45,326.15,336.1
838,36,327.0039356,327.05,331.95,336.85
826,29,321.121288,321.15,322.4,338.7
816,65,314.7674419,314.8,315.95,338.7
837,81,326.6744186,326.7,327.85,339.05
844,12,330.6715564,330.7,333.45,339.15
832,39,323.8110912,323.85,325.9,339.95
840,20,328.4930233,328.5,331.55,340.55
842,27,329.1996422,329.2,332.05,340.7
831,10,323.5581395,323.6,325.85,341.35
836,19,325.9685152,326.0,330.3,341.6
839,30,328.1996422,328.2,331.65,341.85
819,13,317.4096601,317.45,320.5,342.2
843,22,329.634347,329.65,331.55,343.15
856,24,336.4418605,336.45,339.0,343.3
830,26,323.5581395,323.6,328.25,346.0
846,58,331.8608229,331.9,333.05,346.15
828,35,323.4046512,323.45,325.5,347.0
854,41,335.2093023,335.25,336.5,347.6
851,44,334.4651163,334.5,335.65,348.2
841,31,329.0325581,329.05,331.45,348.8
848,50,333.1828265,333.2,334.35,349.0
852,34,334.6769231,334.7,336.15,349.45
824,38,319.5259392,319.55,325.1,350.5
853,21,335.0436494,335.05,336.75,350.75
822,18,319.3828265,319.4,325.7,351.15
858,25,338.9137746,338.95,342.7,351.85
862,11,343.454025,343.5,344.65,353.35
863,16,344.3513417,344.4,346.55,354.8
872,22,349.8522361,349.9,351.8,355.8
871,17,349.8139535,349.85,352.65,355.85
864,20,344.518068,344.55,346.75,356.05
870,24,346.9177102,346.95,350.05,357.35
876,15,351.9069767,351.95,353.7,358.3
874,37,350.7330948,350.75,353.15,358.35
847,63,332.8944544,332.9,335.15,358.85
866,14,345.0930233,345.1,348.05,360.75
867,49,345.3223614,345.35,346.6,361.15
855,9,336.0504472,336.1,338.85,361.4
849,32,333.4615385,333.5,336.85,361.85
881,30,355.2615385,355.3,356.9,361.9
857,36,337.1627907,337.2,341.25,361.95
882,10,357.1953488,357.2,358.5,363.5
860,28,342.9545617,343.0,344.25,363.95
869,23,346.80322,346.85,348.4,364.2
850,33,333.9874776,334.0,339.2,364.2
878,69,355.1817531,355.2,356.65,364.85
868,40,345.70161,345.75,347.2,365.6
859,27,342.6250447,342.65,345.1,365.8
879,13,355.1860465,355.2,356.05,366.05
880,12,355.2325581,355.25,359.4,366.4
885,22,358.6125224,358.65,360.5,366.7
861,70,343.016458,343.05,344.75,368.0
886,25,358.9846154,359.0,361.45,368.25
884,39,358.4923077,358.5,359.65,368.65
892,29,363.5581395,363.6,365.7,369.3
890,20,361.8028623,361.85,363.7,369.9
875,8,351.8890877,351.9,356.1,370.0
889,26,361.6429338,361.65,364.4,372.1
887,47,360.1745975,360.2,361.35,372.4
888,17,360.4851521,360.5,363.75,373.35
873,19,350.0930233,350.1,351.4,373.5
883,45,358.165653,358.2,359.35,373.95
865,65,344.9778175,345.0,348.3,374.05
891,24,362.7878354,362.8,365.0,375.2
894,37,365.7509839,365.8,367.7,376.8
895,21,366.439356,366.45,368.75,378.15
897,31,368.2790698,368.3,369.8,378.45
893,16,365.1860465,365.2,367.85,379.25
877,11,355.0930233,355.1,357.15,381.4
896,41,367.0150268,367.05,368.2,382.0
900,22,371.2325581,371.25,373.3,382.6
903,46,376.8991055,376.9,378.25,385.55
904,14,377.1023256,377.15,379.85,386.4
901,25,373.3674419,373.4,376.6,387.1
906,26,377.7960644,377.8,379.4,387.9
899,29,369.881932,369.9,372.5,388.6
898,30,369.427907,369.45,371.2,389.95
909,39,380.7660107,380.8,382.25,389.95
914,43,387.2397138,387.25,388.4,394.2
905,20,377.4307692,377.45,378.6,396.05
902,18,374.3391771,374.35,376.4,396.2
924,22,395.1860465,395.2,396.35,399.75
912,8,383.4418605,383.45,384.35,400.25
907,34,378.8357782,378.85,381.9,401.8
925,27,395.2379249,395.25,396.9,402.25
910,45,380.9037567,380.95,383.95,402.5
908,31,380.2325581,380.25,382.55,402.6
923,19,394.5019678,394.55,395.6,403.3
911,15,381.1860465,381.2,383.25,403.35
926,21,396.4418605,396.45,397.9,405.8
913,9,384.7674419,384.8,386.25,406.25
931,26,403.2790698,403.3,404.75,408.45
916,37,388.937746,388.95,390.4,408.5
921,24,391.427907,391.45,392.9,408.9
919,28,389.7674419,389.8,391.6,409.8
935,71,406.4529517,406.5,407.65,411.95
917,23,389.4046512,389.45,390.5,412.5
915,74,388.4418605,388.45,389.6,413.0
920,17,391.2597496,391.3,393.05,413.4
922,16,392.859034,392.9,394.35,413.65
918,77,389.7674419,389.8,390.95,416.1
927,25,396.627907,396.65,398.75,417.25
932,27,403.2790698,403.3,406.05,418.15
936,14,408.345975,408.35,411.6,419.05
929,36,401.2003578,401.25,402.7,419.9
928,68,400.1860465,400.2,401.35,419.95
934,29,405.1871199,405.2,406.35,420.15
940,21,414.8028623,414.85,416.0,420.3
933,11,404.0300537,404.05,406.1,421.65
930,22,402.3255814,402.35,403.8,421.7
938,13,409.0465116,409.05,412.65,423.05
939,12,411.121288,411.15,414.1,425.55
943,38,416.8991055,416.9,418.05,427.05
944,33,416.9069767,416.95,418.7,427.5
949,77,421.8057245,421.85,423.8,428.1
937,30,408.6797853,408.7,410.75,428.7
942,19,416.859034,416.9,418.25,430.0
946,26,418.9685152,419.0,421.35,430.95
945,18,418.693381,418.7,420.75,435.0
954,21,428.937746,428.95,431.0,435.3
952,9,426.3241503,426.35,427.55,435.85
955,14,429.0354204,429.05,431.7,436.3
951,35,425.0930233,425.1,426.65,437.55
957,16,431.1846154,431.2,433.85,437.65
941,20,415.2093023,415.25,417.0,438.6
956,77,430.0930233,430.1,432.5,440.0
948,17,421.7989267,421.8,423.8,440.95
961,49,435.2325581,435.25,436.4,441.3
958,34,432.8676208,432.9,434.35,442.6
960,25,434.345975,434.35,436.85,442.75
950,63,421.8991055,421.9,423.25,443.85
947,15,420.6046512,420.65,422.9,446.25
968,29,443.5581395,443.6,444.75,449.1
965,16,441.3563506,441.4,442.85,449.55
992,33,445.1860465,445.2,446.95,449.75
953,32,427.9874776,428.0,429.45,449.85
962,53,435.4525939,435.5,436.65,452.35
964,21,439.6243292,439.65,441.4,453.15
995,17,447.9985689,448.0,449.45,453.75
980,54,443.5581395,443.6,444.75,455.95
963,22,437.3091234,437.35,438.7,456.45
997,25,449.9889088,450.0,451.15,456.6
996,19,449.2912343,449.3,450.75,457.5
974,71,443.5581395,443.6,444.75,457.9
982,82,443.5581395,443.6,445.5,458.3
959,24,434.0150268,434.05,436.4,458.95
977,74,443.5581395,443.6,445.35,459.55
987,35,443.5581395,443.6,445.55,460.35
969,75,443.5581395,443.6,445.7,460.35
991,67,445.0930233,445.1,446.25,460.75
975,78,443.5581395,443.6,444.75,460.8
966,56,442.3255814,442.35,443.5,460.85
1003,28,456.4418605,456.45,457.6,461.0
984,18,443.5581395,443.6,445.25,461.6
998,23,453.0468694,453.05,455.6,462.25
1007,55,457.8350626,457.85,459.0,462.95
1015,27,459.0350626,459.05,460.2,463.5
976,57,443.5581395,443.6,444.75,463.9
1012,59,458.5477639,458.55,460.7,464.4
973,58,443.5581395,443.6,444.75,464.8
988,60,443.5581395,443.6,444.75,466.15
979,69,443.5581395,443.6,444.75,466.85
1022,44,460.2618962,460.3,461.75,466.95
1004,48,456.8826476,456.9,458.15,466.95
990,61,443.5581395,443.6,444.75,467.0
967,62,443.5581395,443.6,445.05,467.15
971,31,443.5581395,443.6,445.05,467.7
1017,32,459.7706619,459.8,461.85,467.95
993,70,445.2615385,445.3,448.35,468.6
1008,34,458.0347048,458.05,459.5,469.35
1026,49,461.8991055,461.9,463.05,469.95
972,79,443.5581395,443.6,444.75,470.05
978,76,443.5581395,443.6,445.35,470.15
994,30,445.2683363,445.3,447.85,470.2
1000,26,454.9177102,454.95,457.1,470.25
981,80,443.5581395,443.6,444.75,470.25
1029,51,463.1259392,463.15,465.85,470.7
1006,64,457.7828265,457.8,458.95,471.7
1009,52,458.2093023,458.25,460.3,471.95
1001,45,455.4071556,455.45,456.7,473.05
989,72,443.5581395,443.6,446.25,474.75
983,83,443.5581395,443.6,445.75,475.05
1023,22,460.5091234,460.55,462.95,475.1
1018,85,459.7921288,459.8,463.05,475.4
1027,75,462.9728086,463.0,468.0,475.5
986,73,443.5581395,443.6,446.1,475.65
1037,37,469.2511628,469.3,470.45,475.95
999,14,454.4651163,454.5,457.5,476.4
1002,16,456.4418605,456.45,459.2,476.4
1011,15,458.49839,458.5,460.8,476.95
1005,77,456.8991055,456.9,458.05,477.05
1010,50,458.3889088,458.4,459.55,477.3
1020,63,460.070483,460.1,461.45,477.5
985,84,443.5581395,443.6,446.0,478.25
1031,86,465.0930233,465.1,467.45,478.5
970,81,443.5581395,443.6,444.95,479.15
1014,29,458.9892665,459.0,460.95,479.25
1035,20,466.4332737,466.45,468.25,479.8
1050,51,474.188551,474.2,477.15,479.95
1028,55,463.0944544,463.1,468.55,480.35
1025,24,461.7677996,461.8,465.0,480.6
1054,49,475.3177102,475.35,478.0,481.4
1021,66,460.0890877,460.1,462.4,482.25
1034,21,466.2035778,466.25,467.7,482.45
1019,68,459.8293381,459.85,461.6,483.05
1016,65,459.2998211,459.3,462.15,483.4
1033,19,465.977102,466.0,467.45,483.6
1046,47,472.2686941,472.3,473.45,483.65
1039,41,469.7978533,469.8,471.1,484.6
1060,23,477.4404293,477.45,480.0,484.9
1032,87,465.2325581,465.25,468.9,485.1
1048,67,473.8944544,473.9,477.15,485.25
1041,59,469.9509839,470.0,471.85,485.85
1064,64,479.6676208,479.7,482.4,486.0
1024,82,460.768873,460.8,464.85,486.0
1042,57,469.9724508,470.0,472.15,486.6
1045,78,471.9001789,471.95,475.0,486.6
1062,13,478.0851521,478.1,480.85,487.8
1053,56,475.1810376,475.2,479.2,488.4
1036,18,469.1123435,469.15,471.2,488.6
1058,14,476.5513417,476.6,479.8,489.2
1044,25,471.0150268,471.05,472.5,489.35
1052,39,474.8769231,474.9,477.85,489.35
1059,70,476.7123435,476.75,479.45,489.4
1055,30,475.4350626,475.45,481.7,489.95
1067,49,483.2053667,483.25,486.45,490.0
1030,17,463.8644007,463.9,465.35,490.7
1013,53,458.7728086,458.8,461.25,491.45
1047,54,473.7706619,473.8,475.0,492.5
1051,31,474.4583184,474.5,478.7,493.4
1038,28,469.7674419,469.8,471.7,493.45
1074,69,485.1710197,485.2,487.3,494.9
1043,74,470.1985689,470.2,472.1,495.55
1072,37,484.7624329,484.8,485.95,495.6
1073,60,485.1438283,485.15,486.9,495.65
1088,40,490.4107335,490.45,491.65,495.95
1083,61,489.1559928,489.2,490.35,496.05
1071,26,483.7892665,483.8,485.55,496.2
1056,48,475.5738819,475.6,477.95,496.3
1065,29,480.0998211,480.1,482.15,496.4
1069,35,483.3105546,483.35,484.5,496.7
1081,51,488.7051878,488.75,490.2,497.35
1076,63,487.4486583,487.45,489.55,497.35
1079,15,488.126297,488.15,490.9,497.5
1057,88,475.6618962,475.7,478.95,497.55
1068,86,483.2790698,483.3,484.9,497.7
1040,58,469.8754919,469.9,471.6,498.1
1078,52,487.8479428,487.85,489.6,498.6
1070,75,483.6976744,483.7,486.2,498.7
1063,45,478.7137746,478.75,480.85,500.5
1084,38,489.3048301,489.35,490.8,501.4
1091,20,491.9069767,491.95,494.45,501.45
1066,27,482.7892665,482.8,484.5,502.0
1086,56,489.8522361,489.9,494.2,502.35
1049,71,474.1277281,474.15,476.8,502.55
1061,16,478.0654741,478.1,480.6,504.25
1099,54,496.2379249,496.25,499.4,504.75
1095,81,494.7853309,494.8,498.4,506.0
1080,21,488.2257603,488.25,490.55,506.1
1103,57,499.1996422,499.2,501.25,506.45
1087,82,490.2772809,490.3,491.9,507.1
1077,46,487.6912343,487.7,490.0,508.05
1111,75,503.0150268,503.05,504.45,508.8
1075,42,487.2096601,487.25,488.6,508.9
1112,36,503.4418605,503.45,504.6,510.05
1105,25,500.7645796,500.8,502.75,510.85
1102,22,498.4132379,498.45,499.2,510.9
1085,43,489.7577818,489.8,491.25,511.05
1094,67,494.4651163,494.5,495.95,511.6
1097,64,495.7728086,495.8,496.95,512.1
1089,44,490.4483005,490.45,492.6,513.5
1119,49,505.3620751,505.4,507.75,514.4
1127,71,508.6493739,508.65,510.35,515.55
1128,57,510.2937388,510.3,511.75,516.2
1090,55,490.881932,490.9,493.35,516.5
1082,24,489.0422182,489.05,490.8,516.7
1122,19,506.577102,506.6,508.75,517.2
1125,72,508.4268336,508.45,509.6,518.65
1110,88,502.8168157,502.85,505.8,518.75
1101,41,497.6182469,497.65,499.4,518.85
1100,62,496.8890877,496.9,498.8,519.25
1093,23,494.4007156,494.45,496.5,519.45
1108,52,502.1241503,502.15,504.55,519.85
1120,18,506.031127,506.05,508.75,520.95
1131,32,512.6443649,512.65,513.8,521.4
1106,37,501.2711986,501.3,504.9,521.7
1104,40,500.5406082,500.55,502.15,521.8
1107,47,501.293381,501.3,503.05,522.05
1136,35,515.6697674,515.7,518.55,522.25
1092,76,493.1202147,493.15,494.6,522.35
1134,36,514.5556351,514.6,516.55,522.45
1117,30,504.9663685,505.0,507.35,522.8
1096,79,495.4350626,495.45,497.2,524.5
1121,17,506.4418605,506.45,508.2,524.85
1098,39,496.1449016,496.15,499.95,525.1
1109,60,502.454025,502.5,503.95,525.7
1114,63,504.3896243,504.4,505.65,526.4
1124,20,507.6948122,507.7,509.8,526.7
1115,86,504.5881932,504.6,507.7,526.9
1132,29,514.2758497,514.3,515.75,527.05
1118,15,504.9828265,505.0,507.7,527.2
1142,22,519.3971377,519.4,520.55,527.35
1126,26,508.6332737,508.65,510.4,527.7
1143,16,520.0046512,520.05,521.5,527.95
1116,53,504.8808587,504.9,508.4,528.3
1138,34,516.9735242,517.0,518.65,528.35
1140,25,517.7545617,517.8,518.95,528.5
1139,50,517.3116279,517.35,520.65,528.6
1123,77,507.3985689,507.4,508.85,528.8
1147,49,521.8207513,521.85,524.5,529.1
1113,31,503.4658318,503.5,505.25,529.35
1133,38,514.5513417,514.6,516.05,530.3
1148,61,522.7152057,522.75,524.5,530.4
1144,21,520.0504472,520.1,521.9,530.45
1146,28,520.8790698,520.9,523.05,532.05
1152,36,526.8797853,526.9,528.35,533.5
1141,33,519.2440072,519.25,520.4,533.75
1154,52,527.1209302,527.15,528.85,533.95
1135,48,514.6808587,514.7,516.15,534.35
1129,73,510.3280859,510.35,511.85,534.75
1137,45,515.9846154,516.0,518.4,536.45
1130,58,512.5635063,512.6,515.05,536.7
1153,42,526.9406082,526.95,529.2,536.75
1145,46,520.5388193,520.55,523.15,537.35
1150,54,526.1284436,526.15,527.6,539.05
1158,32,529.8608229,529.9,531.35,542.1
1159,74,530.1860465,530.2,531.35,542.45
1156,18,527.6661896,527.7,530.45,543.35
1161,60,532.2550984,532.3,534.15,543.4
1160,50,530.3620751,530.4,532.7,545.5
1165,61,534.4651163,534.5,536.0,545.6
1157,72,528.6035778,528.65,529.8,546.5
1151,56,526.6629696,526.7,528.9,546.9
1168,21,536.8991055,536.9,538.65,547.25
1163,86,533.6855098,533.7,535.0,548.4
1166,19,534.5838998,534.6,536.65,548.7
1149,27,523.2679785,523.3,525.75,550.1
1155,35,527.434347,527.45,530.45,550.65
1169,49,539.5602862,539.6,540.75,551.65
1171,75,541.2533095,541.3,542.45,551.95
1177,20,546.4533095,546.5,548.25,552.35
1170,23,540.5162791,540.55,541.8,552.7
1176,36,543.106619,543.15,545.0,553.1
1175,54,542.2783542,542.3,544.1,553.15
1173,26,541.4418605,541.45,542.3,554.35
1167,57,536.5248658,536.55,538.9,556.35
1174,30,542.0991055,542.1,545.1,556.85
1164,22,533.9806798,534.0,535.45,558.05
1172,34,541.2898032,541.3,543.4,559.1
1178,28,548.5069767,548.55,549.7,559.85
1162,81,533.1502683,533.2,534.35,560.7
1180,76,549.1516995,549.2,551.35,560.75
1186,63,555.8264758,555.85,557.0,562.2
1185,25,555.5642218,555.6,557.35,563.75
1181,62,549.3173524,549.35,550.5,564.05
1190,16,557.6611807,557.7,559.2,564.75
1187,20,556.4203936,556.45,558.0,565.9
1189,17,557.6060823,557.65,558.8,566.4
1193,47,560.768873,560.8,561.95,566.95
1191,15,558.9821109,559.0,561.35,568.35
1188,69,556.4418605,556.45,557.6,569.0
1183,42,553.681932,553.7,554.85,569.65
1192,75,560.7549195,560.8,561.95,571.5
1196,26,564.2601073,564.3,565.75,573.35
1195,49,562.2940966,562.3,563.65,573.35
1179,18,549.1434705,549.15,551.2,575.5
1200,63,568.3008945,568.35,569.5,575.7
1184,21,555.4808587,555.5,556.65,576.05
1199,29,566.345975,566.35,567.8,576.3
1182,31,553.4651163,553.5,554.8,577.7
1197,39,565.1359571,565.15,566.3,579.6
1201,24,568.4765653,568.5,569.95,580.35
