,time,pickup,dropoff
14786,533.1502683,65,11
14815,533.6855098,1,54
742,533.9806798,7,91
14839,534.4651163,46,41
14745,534.5838998,6,53
14796,536.5248658,42,11
14836,536.8991055,5,41
14902,539.5602862,33,78
14828,540.5162791,18,7
14726,541.2533095,59,56
14899,541.2898032,17,78
14788,541.4418605,25,11
14766,542.0991055,16,4
14790,542.2783542,16,11
14748,543.106619,19,53
14861,546.4533095,6,28
14755,548.5069767,12,4
37,549.1434705,5,94
14936,549.1516995,58,98
14797,549.3173524,46,100
14802,553.4651163,15,100
14785,553.681932,26,2
14891,555.4808587,5,78
14842,555.5642218,11,41
14649,555.8264758,47,55
14752,556.4203936,5,4
14840,556.4418605,53,41
14769,557.6060823,1,1
14871,557.6611807,1,28
14961,558.9821109,3,5
14813,560.7549195,59,54
14728,560.768873,31,56
14951,561.0708408,55,5
14862,562.2940966,33,28
14789,564.2601073,11,11
14765,565.1359571,23,4
14773,565.768873,22,1
14794,566.345975,14,11
14746,568.3008945,47,53
14931,568.4765653,9,51
14619,568.983542,35,95
14954,572.8368515,44,5
14864,574.9152057,58,28
14744,577.3670841,2,53
14949,578.1860465,5,98
14758,579.0010733,17,4
14751,579.1162791,16,4
14799,579.6003578,35,100
14882,580.0354204,5,6
14683,583.4418605,53,21
14753,586.8991055,3,4
14866,586.9767442,52,28
14657,587.4418605,64,18
14645,587.4418605,56,55
14720,587.4418605,59,88
14660,587.4418605,64,18
14678,587.4418605,59,21
14621,587.4418605,57,95
14680,587.4418605,60,21
14681,587.4418605,41,21
14614,587.4418605,24,95
14607,587.4418605,59,43
14603,587.4418605,62,43
14578,587.4418605,52,57
14599,587.4418605,66,14
14546,587.4418605,52,82
14547,587.4418605,66,82
14536,587.4418605,53,87
14531,587.4418605,61,87
14565,587.4418605,57,8
14730,587.4418605,63,56
14738,587.4418605,64,42
14569,587.4418605,44,8
14587,587.4418605,55,57
14591,587.4418605,60,14
14734,587.4418605,63,42
14597,587.4418605,33,14
14732,587.4418605,59,42
14582,587.4418605,63,57
14699,587.4418605,50,80
14760,588.372093,5,4
14611,590.8372093,57,95
14930,596.1527728,33,51
14583,598.1932021,21,57
14970,599.5785331,17,37
14644,599.9105546,57,55
14712,600.1209302,27,88
14661,600.2726297,41,18
14589,600.7119857,49,57
14759,600.8372093,20,4
14571,601.0840787,37,26
14663,601.2443649,8,18
14540,601.2533095,44,20
14609,601.5778175,55,43
14716,602.1395349,52,88
14610,602.2468694,41,43
14598,602.3449016,46,14
14646,602.4565295,18,55
14535,602.4694097,39,87
14574,602.5109123,56,26
14567,602.5245081,51,8
14696,602.5874776,52,92
14783,602.6060823,7,2
14560,602.8729875,23,40
14568,603.0246869,57,8
14562,603.0454383,27,8
14677,603.0812165,17,21
14624,603.2178891,35,95
14608,603.2658318,47,43
14956,603.2790698,31,5
14626,603.9470483,56,95
14729,604.1137746,47,56
14637,604.208229,51,62
14595,604.3899821,61,14
14592,604.5116279,45,14
14539,604.6711986,43,20
14550,605.3395349,52,82
14703,606.2067979,51,80
14590,606.7635063,46,14
14667,606.7949911,45,38
14564,612.3878354,55,8
14551,613.4025045,48,82
14642,613.5406082,23,55
14674,613.5692308,34,21
14576,613.7008945,30,26
14572,613.7903399,20,26
14704,614.2211091,15,80
14630,614.7828265,7,44
14650,614.8143113,52,55
14641,615.1860465,59,62
14634,615.3137746,35,62
14706,615.4905188,22,80
14733,615.5449016,50,42
14701,615.7631485,34,80
14959,616.172093,27,5
14697,616.693381,45,80
14695,616.7635063,35,92
14725,616.7792487,34,56
14916,616.8,15,58
14602,616.8837209,42,43
14655,617.1248658,46,18
14552,617.1248658,46,82
14613,617.1713775,38,95
14635,617.8783542,19,62
14648,618.0529517,26,55
14633,618.1438283,37,44
14586,618.3406082,9,57
14710,618.4636852,52,80
14537,618.5567084,41,87
14668,618.6203936,49,38
14534,618.6826476,34,87
14575,619.1062612,43,26
14698,619.2379249,32,80
14544,620.3284436,43,82
14530,620.4908766,15,87
14605,620.768873,28,43
14593,623.1860465,29,14
14533,624.0,5,87
14666,625.836136,35,38
14566,626.5109123,39,8
14686,626.9030411,14,92
14615,627.4261181,17,95
14672,628.0243292,24,38
14631,628.3635063,19,44
14736,628.4887299,24,42
14542,628.5223614,22,20
14662,628.6211091,29,18
14685,629.1692308,10,92
14638,629.4153846,29,62
14737,629.5055456,3,42
14643,629.8060823,29,55
14673,629.8840787,37,21
14675,629.9534884,30,21
14900,630.5577818,9,78
14588,630.654025,25,57
14669,630.7169946,33,38
14604,630.7252236,48,43
14684,631.0790698,13,21
14563,631.2364937,47,8
14618,631.3703041,24,95
14577,631.4948122,4,26
14617,631.5828265,4,95
14600,632.0794275,33,43
14682,633.3509839,13,21
14717,633.8440072,36,88
14629,634.337746,39,44
14556,634.3713775,32,40
14628,637.380322,24,44
14692,638.0150268,8,92
14553,639.0404293,1,82
14543,641.0762075,10,82
14555,641.4554562,19,40
14693,641.7051878,18,92
14727,641.8583184,18,56
14548,642.1094812,13,82
14670,642.1710197,20,38
14721,643.0053667,17,56
14659,643.1384615,10,18
14627,643.2243292,13,95
14622,643.7302326,43,95
14835,643.7584973,1,41
14715,644.0586762,49,88
14694,644.4322004,19,92
14664,645.2161002,47,38
14585,645.2325581,24,57
14616,645.5635063,13,95
14689,646.2533095,12,92
14584,646.3477639,32,57
14639,647.0161002,10,62
14557,647.0654741,30,40
14559,647.1584973,31,40
14709,647.493381,14,80
14636,648.8457961,1,62
14561,650.768873,24,8
14625,654.2304114,6,95
14653,654.9817531,4,55
14691,655.093381,12,92
14612,655.8322004,62,95
14651,656.208229,1,55
14532,656.6161002,36,87
14671,657.3252236,27,38
14549,657.4225403,7,82
14707,657.9563506,10,80
14579,657.9928444,17,57
14665,658.4644007,8,38
14719,658.6905188,16,88
14647,658.952415,14,55
14581,659.0611807,6,57
14676,659.4651163,23,21
14652,659.60322,43,55
14570,660.3899821,8,26
14620,660.4729875,11,95
14679,660.6203936,4,21
14718,661.5112701,19,88
10260,661.5914132,56,29
14724,662.0626118,12,56
10095,662.7234347,58,93
14658,663.9781753,23,18
14702,665.713059,6,80
14735,667.0440072,5,42
14545,667.7234347,12,82
14558,669.0905188,27,40
14623,671.4332737,15,95
14731,671.4726297,17,42
14700,671.9205725,11,80
14713,672.5252236,5,88
14687,672.7463327,16,92
14640,673.1542039,5,62
14601,674.1749553,31,43
14708,674.5627907,43,80
14580,675.9001789,21,57
10156,677.8940966,15,50
14711,678.1860465,4,88
14573,679.6443649,16,26
14656,685.4125224,7,18
14690,686.2533095,21,92
14705,688.2790698,19,80
14688,688.6157424,42,92
10232,690.4171735,15,6
10175,690.768873,63,36
10291,691.6830054,52,15
10268,692.7874776,53,96
10147,697.7234347,64,84
14606,698.2790698,3,43
14596,699.7935599,42,14
14654,701.0697674,3,18
10090,704.9288014,13,99
10195,705.4940966,47,70
10253,707.439356,58,30
10328,707.6948122,51,89
10170,713.4418605,61,65
10274,713.4418605,65,96
10289,713.4418605,64,15
10294,713.4418605,60,15
10224,713.4418605,63,47
10259,713.4418605,56,29
10241,713.4418605,39,69
10101,713.4418605,66,32
10244,713.4418605,63,69
10193,713.4418605,66,70
10134,713.4418605,43,68
10124,713.4418605,60,33
10349,713.4418605,66,77
10104,713.4418605,58,32
10122,713.4418605,56,33
10115,713.4418605,58,33
10180,713.4418605,59,3
10162,713.4418605,35,50
10216,713.4418605,64,79
10346,713.4418605,66,77
10158,713.4418605,65,50
10317,713.4418605,65,23
10326,713.4418605,66,89
10327,713.4418605,63,89
10330,713.4418605,62,89
10334,713.4418605,63,25
10140,713.4418605,66,84
10219,713.4418605,59,79
10312,713.4418605,57,23
10336,713.4418605,52,25
10148,713.4418605,65,84
10340,713.4418605,47,25
10304,713.4418605,60,91
10157,713.4418605,58,50
14554,713.7005367,24,40
14594,715.8679785,11,14
10151,716.1134168,63,84
10300,716.918068,41,94
10200,720.6550984,46,70
10128,723.7470483,57,33
10179,725.4125224,51,3
10207,727.1728086,29,54
10161,727.2286225,40,50
10189,727.4203936,61,70
10267,727.549195,64,96
10164,727.6014311,54,65
10305,727.6636852,58,91
10234,727.7867621,57,6
10297,727.8493739,57,94
10254,728.2296959,55,30
10099,728.2318426,58,93
10262,728.2769231,54,29
10203,728.5023256,58,54
10088,728.5817531,31,99
10221,728.9538462,43,47
10178,728.9660107,58,36
10213,728.9910555,34,79
10132,729.0618962,46,68
10087,729.1162791,62,99
10220,729.121288,21,79
10130,729.1563506,34,68
10169,730.0028623,60,65
10298,730.1724508,63,94
10135,730.2654741,39,68
10269,730.4794275,63,96
14722,730.808229,17,56
10182,730.8744186,39,3
10342,731.1549195,50,25
10348,731.3395349,44,77
10321,731.7173524,51,89
10287,731.7445438,19,7
10302,732.1123435,62,94
10308,732.8264758,60,91
10324,733.1012522,55,89
10127,734.3116279,38,33
10194,735.1109123,50,70
10153,740.1438283,47,50
10301,740.768873,50,94
10198,740.7935599,55,70
10086,740.9280859,50,99
10252,741.0991055,50,30
10111,741.2533095,38,33
10337,741.3216458,43,25
10167,741.5055456,42,65
10143,741.5209302,53,84
10117,741.667263,35,33
10142,741.7552773,45,84
10222,741.8103757,22,47
10208,741.8432916,11,54
10116,741.8533095,53,33
10123,742.2805009,26,33
10293,742.3041145,50,15
10257,742.4465116,49,29
10173,742.5230769,50,36
10131,742.850805,61,68
10197,743.2694097,28,70
10276,743.3982111,19,7
10089,743.4547406,59,99
10215,743.5134168,43,79
10329,743.667263,23,89
10119,743.6729875,20,33
10106,743.6937388,58,32
10243,743.7166369,54,69
10318,743.7538462,45,23
10165,743.9942755,25,65
10285,744.6046512,57,7
14632,744.9599284,16,44
10159,745.2543828,36,50
10171,745.6329159,35,65
10284,746.1710197,53,7
10265,746.5824687,8,29
10154,746.8128801,37,50
10339,748.9008945,19,25
10172,750.4318426,36,65
10295,751.3556351,43,94
10275,751.5610018,35,96
10343,751.9048301,27,77
10255,753.1642218,51,29
10102,753.3710197,48,32
10258,754.0465116,24,29
10112,754.3949911,26,33
10097,754.5237925,10,93
10228,754.9041145,44,6
10155,754.9538462,48,50
10191,755.3309481,56,70
10332,755.3474061,9,25
10314,755.854025,1,23
10190,756.0107335,41,70
10296,756.3506261,48,94
10322,756.3556351,46,89
10114,756.383542,41,33
10196,756.4865832,13,70
10270,756.6332737,43,96
10129,756.7706619,31,33
10299,756.7813953,14,94
10235,756.9810376,13,6
10199,757.0654741,49,70
10286,757.3019678,24,7
14541,757.7191413,10,20
10091,757.7781753,17,99
10120,757.8168157,30,33
10233,758.0364937,18,6
10226,758.3978533,32,47
10107,758.5209302,39,32
10335,758.8093023,11,25
10303,759.227907,11,91
10201,761.1477639,33,54
10230,762.2497317,14,6
10240,763.3677996,35,69
10242,764.5363148,31,69
10186,766.8457961,21,3
10261,767.1220036,37,29
10098,767.3874776,38,93
10237,767.4683363,37,69
10103,767.7234347,15,32
10325,768.2010733,49,89
10251,768.3899821,22,30
10283,768.7617174,42,7
10279,769.4597496,2,7
10248,769.5449016,20,30
10331,770.1695886,21,25
10236,770.3166369,37,6
10229,770.5223614,52,6
10350,770.5645796,38,77
10210,770.5674419,49,79
10280,770.5974955,14,7
10181,770.7463327,13,3
10177,770.8908766,4,36
14714,771.1116279,7,88
10231,771.2293381,34,6
2337,771.2533095,64,17
10183,771.6035778,6,3
10136,771.859034,4,68
10290,772.0608229,7,15
10185,772.6633274,38,3
10273,773.09839,13,96
10347,773.5398927,16,77
10239,773.9899821,15,69
10345,775.0225403,11,77
10133,775.4336315,29,68
2212,776.2533095,57,78
10144,777.3008945,21,84
10205,777.4415027,30,54
10338,779.9026834,17,25
10249,780.1889088,33,30
10192,780.8686941,30,70
10256,780.9302326,17,29
10223,781.6729875,13,47
10316,782.9516995,25,23
10307,783.3681574,3,91
10184,784.0093023,41,3
10206,784.0772809,1,54
10187,784.1406082,41,3
10263,784.3302326,20,29
10137,784.7023256,4,84
10139,784.7763864,33,84
10278,784.7846154,42,7
10225,785.7030411,18,47
10315,786.0021467,11,23
2342,786.4794275,57,17
10341,786.4894454,47,25
10174,786.6955277,10,36
10245,786.862254,2,69
10246,787.1513417,13,30
10266,788.6919499,22,96
2187,788.8511628,42,82
10108,790.6264758,17,32
2361,791.4547406,30,55
10126,793.2994633,24,33
10333,794.0744186,12,25
10211,794.2175313,11,79
10218,794.9463327,36,79
10217,795.6178891,33,79
10202,795.8017889,2,54
10277,796.073703,17,7
10149,796.1216458,11,84
10264,797.2368515,12,29
10096,797.2565295,28,93
10212,797.3152057,10,79
10320,797.6586762,20,23
10209,797.8203936,40,54
10311,798.0085868,2,23
10306,798.3577818,10,91
10145,799.0779964,33,84
10141,799.7545617,12,84
10313,801.4440072,11,23
2296,801.9055456,50,40
2191,802.2790698,65,59
2182,802.2790698,50,82
2322,802.2790698,33,53
2193,802.2790698,62,59
2393,802.2790698,53,49
2331,802.2790698,65,8
2275,802.2790698,65,5
2216,802.2790698,64,78
2318,802.2790698,8,53
2206,802.2790698,55,59
2276,802.2790698,51,5
2303,802.2790698,59,41
2373,802.2790698,61,9
2220,802.2790698,53,51
2306,802.2790698,65,41
2353,802.2790698,23,58
2237,802.2790698,62,98
2288,802.2790698,51,11
2277,802.2790698,55,5
2234,802.2790698,63,97
2289,804.2050089,33,11
10163,806.3703041,32,65
10125,806.6769231,5,33
10152,807.0858676,16,50
10092,807.5642218,6,99
10282,808.180322,21,7
10214,808.4372093,17,79
2400,809.0232558,18,49
10188,809.0586762,22,3
10168,809.1756708,9,65
10093,811.0314848,7,99
10281,811.3660107,26,7
10227,812.329517,20,47
10166,813.6300537,10,65
2196,813.8905188,21,59
10160,813.9663685,17,50
2211,814.0586762,66,78
10176,814.3534884,10,36
2389,814.6246869,50,49
10146,815.7935599,5,84
2314,816.163864,29,53
2307,816.2776386,21,41
2356,816.439356,54,55
2284,816.6325581,33,11
2336,817.0576029,63,17
10323,817.1745975,31,89
2351,817.5942755,50,58
2248,817.8826476,61,22
2179,818.2432916,23,82
10100,818.5652952,2,32
2250,818.7391771,56,22
2295,818.9914132,24,40
2367,819.1084079,51,9
10113,819.3831843,1,33
2222,819.5255814,48,51
2380,819.8153846,59,38
2362,819.9563506,51,55
2183,820.6418605,61,82
2319,820.8923077,60,53
2355,821.2372093,50,55
2249,821.3799642,66,22
10271,822.2021467,17,96
2282,823.6200358,62,11
10250,826.4014311,21,30
10118,826.5248658,19,33
10109,826.5695886,15,32
2210,827.1470483,44,78
2247,827.227907,47,22
2335,827.8275492,14,17
2396,828.2064401,61,49
10110,828.2647585,1,32
2215,828.4615385,66,78
2265,828.5652952,40,26
2287,829.1177102,50,11
2192,829.9248658,59,59
2384,829.9828265,21,38
10094,830.1663685,19,99
2283,830.2769231,8,11
2226,830.3184258,18,97
2258,830.3899821,63,22
2214,830.4951699,52,78
2327,830.8128801,23,8
2230,831.2915921,51,97
2255,831.4794275,54,22
2194,831.5799642,16,59
2236,831.9019678,38,98
2311,832.6733453,49,41
2262,833.1298748,47,26
2312,833.3531306,57,53
2198,833.4644007,56,59
2205,833.4644007,16,59
2263,833.7745975,53,26
2377,834.0851521,54,9
2325,834.4457961,21,8
10319,834.5134168,1,23
2388,834.5745975,62,38
2273,834.5974955,38,5
10247,834.881932,15,30
10105,835.8679785,21,32
2190,836.6894454,50,82
2232,838.5864043,62,97
2332,839.2729875,47,8
10344,840.0880143,14,77
2365,840.20322,53,55
2345,840.3570662,50,58
2188,840.5674419,37,82
2299,842.5313059,44,40
2323,842.8629696,13,53
10309,842.9513417,14,91
2363,844.1177102,60,55
2224,844.3355993,21,51
2189,844.7685152,9,82
2313,845.2422182,21,53
2326,845.6751342,64,8
2266,845.7853309,47,26
2279,846.016458,40,5
2290,846.3012522,56,11
2310,846.5538462,46,41
2184,846.6404293,31,82
2231,847.3309481,31,97
2358,847.6336315,47,55
2213,847.9982111,27,78
2330,848.219678,21,8
2199,848.4644007,61,59
2256,848.7144902,49,22
10238,848.8654741,10,69
2223,849.2586762,53,51
2381,849.5241503,54,38
10138,850.3166369,20,84
10121,851.5889088,5,33
2347,851.6740608,28,58
2372,853.0418605,25,9
2395,853.3245081,50,49
10292,853.7774597,13,15
2374,854.8604651,55,9
2346,855.0071556,24,58
2270,855.8547406,9,26
2402,856.5048301,58,49
2233,859.0626118,37,97
2271,859.126297,4,26
2386,859.2679785,18,38
2267,859.5635063,36,26
2390,859.565653,49,49
2382,859.8969589,4,38
2257,860.3166369,18,22
2245,860.3735242,22,98
2334,861.0576029,55,17
10272,861.5874776,17,96
2394,862.1567084,22,49
2344,862.5216458,14,17
2304,862.6665474,7,41
2371,863.0683363,46,9
2272,863.3381038,49,5
2316,863.7778175,66,53
10204,864.3864043,12,54
2259,865.1316637,59,22
2379,865.3069767,15,9
2305,865.4357782,1,41
2238,865.8268336,21,98
2333,866.5023256,39,8
2321,867.2443649,5,53
10150,869.0017889,1,84
2274,869.4307692,49,5
2315,869.8246869,42,53
11375,870.3166369,53,28
2209,870.7055456,19,78
2185,870.7677996,42,82
2264,872.1470483,49,26
2354,872.2654741,3,55
2343,872.3488372,56,17
2340,873.459034,4,17
2254,873.4644007,43,22
10288,873.7255814,14,7
2221,874.0028623,47,51
2239,875.2443649,35,98
11490,875.3166369,64,70
2339,875.4525939,32,17
11467,875.8948122,55,20
2252,876.4790698,15,22
2217,876.4830054,45,78
2301,878.293381,2,40
2280,878.7123435,60,5
2302,878.7810376,2,40
2398,880.6776386,8,49
2378,881.2257603,13,9
2260,881.4776386,41,22
2300,881.9860465,43,40
2383,883.5652952,9,38
2349,884.1756708,49,58
2243,885.2937388,24,98
2242,885.6347048,37,98
2218,886.293381,12,78
2291,886.6543828,55,11
2219,888.0221825,6,78
2348,888.3932021,34,58
2229,888.5652952,38,97
11427,888.5652952,39,21
2244,888.8207513,34,98
11400,889.0243292,42,1
2227,889.3674419,22,97
11518,889.6894454,48,42
2364,889.7105546,41,55
10310,890.2354204,7,23
2268,891.732737,55,26
11385,892.1116279,60,95
2375,894.6554562,34,9
11491,895.1127013,63,70
2208,895.431127,7,78
2278,896.2211091,8,5
2399,897.0236136,44,49
2324,897.9831843,10,53
2281,900.7935599,6,11
2235,900.8976744,24,97
2385,901.6307692,4,38
2246,901.7323792,10,22
11451,901.7946333,38,88
2228,901.9363148,20,97
2397,902.4797853,48,49
11508,902.5438283,50,6
2329,902.7370304,33,8
11373,903.3291592,30,28
2391,903.493381,33,49
2240,904.5985689,53,98
11423,905.3166369,52,25
2186,905.3166369,16,82
11503,905.8533095,38,6
2180,906.0779964,52,82
2376,906.5159213,3,9
2309,907.7928444,34,41
11420,910.0143113,63,25
2297,911.3313059,38,40
2293,913.6418605,7,40
2298,913.6708408,17,40
2204,915.5595707,16,59
2369,916.3316637,12,9
2285,916.3799642,24,11
2352,916.580322,32,58
2368,917.549195,8,9
2197,918.0336315,32,59
2202,918.4890877,36,59
11364,918.8286225,48,28
2292,919.0547406,15,11
11403,919.1241503,33,1
2261,920.6690519,1,26
2200,920.8679785,5,59
2328,921.8865832,13,8
2366,922.9960644,5,9
2350,924.5681574,31,58
2360,930.8679785,41,55
2387,931.4010733,22,38
2357,931.7209302,5,55
2195,932.8375671,30,59
11324,933.3073345,42,62
2401,934.2246869,3,49
2207,935.3166369,14,59
11498,935.4651163,44,56
11501,935.4651163,58,6
11480,935.4651163,30,68
11404,935.4651163,48,1
11343,935.4651163,65,92
11510,935.4651163,43,42
11466,935.4651163,62,20
11323,935.4651163,64,62
11449,935.4651163,62,44
11448,935.4651163,62,44
11328,935.4651163,55,43
11387,935.4651163,59,95
11353,935.4651163,55,14
11391,935.4651163,65,95
11333,935.4651163,56,43
11430,935.4651163,56,21
11388,935.4651163,63,95
11386,935.4651163,59,95
11329,935.4651163,43,43
11378,935.4651163,54,28
11382,935.4651163,52,95
11393,935.4651163,26,95
2203,936.262254,9,59
11492,936.7449016,55,70
11380,937.7234347,48,95
2294,939.7123435,14,40
2286,940.0930233,1,11
2225,941.9499106,36,97
2338,942.6153846,1,17
11347,945.3166369,63,92
2308,946.6486583,29,41
11483,947.0679785,31,70
11319,947.7928444,61,62
11470,947.8708408,21,68
11486,949.1187835,50,70
11360,949.1531306,28,94
11416,949.4107335,63,4
11326,949.6926655,56,43
2359,949.6994633,13,55
11392,950.2354204,62,95
11419,950.4139535,44,25
11485,950.5398927,29,70
11500,950.9864043,37,6
11397,951.0322004,41,1
11484,951.0608229,47,70
11489,951.1445438,18,70
11517,951.2719141,52,42
2251,951.3084079,20,22
11401,951.580322,40,1
11495,951.670483,56,56
11408,951.686941,61,4
11405,951.9252236,53,1
11394,952.713059,48,95
2370,953.0597496,6,9
11412,953.4257603,56,4
11494,953.5516995,15,56
11341,953.9044723,37,29
11464,953.9810376,58,20
11455,954.0411449,60,88
2392,954.8157424,28,49
11366,956.293381,58,28
11367,956.580322,65,28
2201,957.9194991,13,59
11402,960.8218247,29,1
11327,960.937746,29,43
11474,961.2697674,50,68
2241,961.5545617,1,98
11422,961.6948122,28,25
11371,961.7978533,53,28
11461,961.8758497,11,20
11462,962.9456172,47,20
11442,963.3821109,28,44
11330,963.4604651,45,43
2269,964.0826476,17,26
2181,964.1796064,8,82
11432,964.8497317,22,21
11519,965.0014311,54,42
11487,965.0465116,31,70
11450,965.2754919,7,88
11334,965.7763864,13,43
11482,965.8565295,2,68
11396,965.8679785,25,1
11389,965.9946333,53,95
11443,966.0583184,29,44
11505,966.4618962,57,6
11336,966.9599284,46,29
11346,967.1438283,42,92
11365,967.4125224,63,28
11357,967.4629696,32,14
11438,967.8962433,52,44
11383,969.0754919,51,95
11481,969.5760286,16,68
11475,969.8640429,5,68
11431,970.2354204,39,21
2341,970.9041145,13,17
11342,971.7341682,4,92
11436,972.0729875,32,21
11363,972.4862254,11,28
