batchNo,orderNo,time,pickup,dropoff
1,344,1262.015027,78,1001
1,344,1119.395349,60,1001
1,344,834.3953488,52,1001
1,344,26.20107335,73,1001
1,344,144.8604651,76,1001
1,344,1099.395349,58,1001
1,344,728.0847943,44,1001
1,344,474.3953488,10,1001
1,344,1589.395349,42,1001
1,344,744.8604651,72,1001
1,344,798.9302326,60,1001
1,344,783.9302326,54,1001
1,344,764.3953488,31,1001
1,344,114.8604651,34,1001
1,344,508.9302326,55,1001
1,344,36.52522361,70,1001
1,344,1484.395349,36,1001
1,344,643.9302326,61,1001
1,344,1487.091592,72,1001
1,344,1324.860465,77,1001
1,344,0,8,1001
1,344,42.24042934,5,1001
1,344,186.5964222,17,1001
1,344,12.80572451,33,1001
1,344,484.3953488,18,1001
1,344,913.9302326,65,1001
1,344,64.81932021,1,1001
1,344,28.27763864,28,1001
1,344,469.3953488,5,1001
1,344,84.7549195,42,1001
1,344,1359.395349,75,1001
1,344,57.20644007,52,1001
1,344,1159.395349,78,1001
1,344,358.9302326,68,1001
1,344,65.71663685,35,1001
1,344,37.85760286,57,1001
1,344,1084.860465,27,1001
1,344,1187.646869,51,1001
1,344,1114.395349,50,1001
1,344,544.3953488,13,1001
1,344,1399.395349,15,1001
1,344,919.8604651,9,1001
1,344,24.24615385,18,1001
1,344,353.9302326,66,1001
1,344,279.3953488,9,1001
1,344,429.3953488,21,1001
1,344,1414.395349,75,1001
1,344,479.3953488,14,1001
1,344,289.8604651,19,1001
1,344,1574.395349,41,1001
1,344,187.2626118,20,1001
1,344,639.8604651,6,1001
1,344,1419.395349,77,1001
1,344,1604.395349,2,1001
1,344,73.49767442,47,1001
1,344,483.9302326,63,1001
1,344,96.08729875,42,1001
1,344,123.9302326,51,1001
1,344,1369.395349,2,1001
1,344,489.3953488,48,1001
1,344,578.9302326,65,1001
1,344,1249.860465,77,1001
1,344,55.65509839,46,1001
1,344,1094.395349,42,1001
1,344,68.83434705,73,1001
1,344,38.21610018,2,1001
1,344,1094.860465,31,1001
1,344,129.3953488,57,1001
1,344,169.8604651,16,1001
1,344,880.5813953,9,1001
1,344,239.8604651,12,1001
1,344,273.9302326,5,1001
1,344,1029.395349,2,1001
1,344,523.9302326,62,1001
1,344,1344.395349,7,1001
1,344,1799.395349,76,1001
1,344,437.8890877,49,1001
1,344,604.8604651,18,1001
1,344,463.9302326,55,1001
1,344,994.8604651,23,1001
1,344,67.91914132,53,1001
1,344,954.3953488,39,1001
1,344,244.3953488,23,1001
1,344,1282.588193,59,1001
1,344,458.9302326,53,1001
1,344,1104.395349,46,1001
1,344,809.3953488,21,1001
1,344,959.8604651,25,1001
1,344,928.9302326,71,1001
1,344,0,39,1001
1,344,179.3953488,22,1001
1,344,689.3953488,29,1001
1,344,0,64,1001
1,344,679.3953488,25,1001
1,344,44.22969589,51,1001
1,344,15.1627907,7,1001
1,344,679.8604651,78,1001
1,344,1299.395349,68,1001
1,344,924.3953488,28,1001
1,344,339.3953488,2,1001
1,344,368.9302326,72,1001
1,344,678.9302326,50,1001
1,344,1791.596422,50,1001
1,344,49.45545617,78,1001
1,344,1850.834347,76,1001
1,344,774.3953488,35,1001
1,344,1574.395349,32,1001
1,344,1019.860465,34,1001
1,344,73.23649374,51,1001
1,344,719.3953488,41,1001
1,344,1174.860465,19,1001
1,344,25.90554562,76,1001
1,344,779.3953488,49,1001
1,344,0,44,1001
1,344,934.8604651,16,1001
1,344,84.39534884,77,1001
1,344,1134.395349,58,1001
1,344,513.9302326,58,1001
1,344,389.3953488,42,1001
1,344,1129.860465,1,1001
1,344,148.9302326,49,1001
1,344,778.9302326,48,1001
1,344,318.9302326,69,1001
1,344,164.3953488,10,1001
1,344,564.8604651,2,1001
1,344,434.3953488,25,1001
1,344,1669.395349,2,1001
1,344,26.18318426,26,1001
1,344,0,20,1001
1,344,0,3,1001
1,344,259.3953488,30,1001
1,344,628.9302326,55,1001
1,344,1279.395349,57,1001
1,344,0,17,1001
1,344,1009.395349,75,1001
1,344,579.3953488,33,1001
1,344,1624.395349,49,1001
1,344,664.8604651,45,1001
1,344,369.3953488,25,1001
1,344,16.21466905,55,1001
1,344,669.3953488,22,1001
1,344,36.3391771,75,1001
1,344,219.3953488,74,1001
1,344,1259.395349,24,1001
1,344,593.9302326,71,1001
1,344,104.3953488,21,1001
1,344,1214.395349,68,1001
1,344,383.9302326,77,1001
1,344,1064.395349,50,1001
1,344,1099.395349,43,1001
1,344,59.87119857,55,1001
1,344,1174.395349,51,1001
1,344,549.3953488,57,1001
1,344,709.3953488,37,1001
1,344,24.98747764,59,1001
1,344,1269.395349,51,1001
1,344,663.9302326,70,1001
1,344,184.3953488,55,1001
1,344,564.3953488,27,1001
1,344,563.9302326,80,1001
1,344,1364.395349,78,1001
1,344,55.40465116,44,1001
1,344,1028.930233,54,1001
1,344,50.3019678,18,1001
1,344,569.3953488,30,1001
1,344,40.64830054,11,1001
1,344,653.9302326,65,1001
1,344,859.8604651,8,1001
1,344,43.48407871,37,1001
1,344,803.9302326,61,1001
1,344,294.8604651,24,1001
1,344,54.32271914,53,1001
1,344,219.8604651,75,1001
1,344,1224.860465,16,1001
1,344,354.8604651,16,1001
1,344,58.87513417,62,1001
1,344,359.8604651,19,1001
1,344,469.3953488,51,1001
1,344,843.9302326,56,1001
1,344,94.86046512,11,1001
1,344,1384.860465,26,1001
1,344,1139.395349,70,1001
1,344,1429.860465,8,1001
1,344,804.3953488,20,1001
1,344,1524.395349,71,1001
1,344,664.3953488,18,1001
1,344,0,73,1001
1,344,71.68658318,8,1001
1,344,819.3953488,25,1001
1,344,1124.860465,79,1001
1,344,654.8604651,12,1001
1,344,1394.860465,8,1001
1,344,30.97674419,7,1001
1,344,274.3953488,52,1001
1,344,1304.395349,70,1001
1,344,974.8604651,11,1001
1,344,449.3953488,71,1001
1,344,1838.757782,75,1001
1,344,84.86046512,80,1001
1,344,108.9302326,26,1001
1,344,53.35813953,65,1001
1,344,1309.395349,12,1001
1,344,484.8604651,20,1001
1,344,738.9302326,54,1001
1,344,824.5252236,71,1001
1,344,815.7030411,67,1001
1,344,588.9302326,69,1001
1,344,769.8604651,2,1001
1,344,329.8604651,78,1001
1,344,339.8604651,4,1001
1,344,658.9302326,67,1001
1,344,1389.860465,50,1001
1,344,219.1860465,40,1001
1,344,0,21,1001
1,344,243.9302326,66,1001
1,344,369.8604651,28,1001
1,344,0,42,1001
1,344,253.9302326,70,1001
1,344,12.46511628,63,1001
1,344,66.96243292,5,1001
1,344,159.3953488,6,1001
1,344,45.42397138,47,1001
1,344,599.8604651,16,1001
1,344,428.9302326,62,1001
1,344,1026.968515,32,1001
1,344,21.33094812,14,1001
1,344,514.3953488,40,1001
1,344,58.07513417,80,1001
1,344,984.3953488,34,1001
1,344,559.3953488,25,1001
1,344,1444.860465,15,1001
1,344,133.9302326,62,1001
1,344,784.3953488,40,1001
1,344,42.88085868,28,1001
1,344,28.26261181,46,1001
1,344,154.8604651,4,1001
1,344,1009.395349,44,1001
1,344,28.26261181,79,1001
1,344,649.8604651,10,1001
1,344,284.3953488,14,1001
1,344,60.0980322,39,1001
1,344,408.9302326,53,1001
1,344,83.06547406,45,1001
1,344,53.56207513,30,1001
1,344,967.3871199,23,1001
1,344,299.3953488,25,1001
1,344,688.9302326,56,1001
1,344,1219.395349,42,1001
1,344,1174.395349,47,1001
1,344,99.86046512,18,1001
1,344,63.64794275,13,1001
1,344,1164.395349,43,1001
1,344,0,2,1001
1,344,203.9302326,40,1001
1,344,608.9302326,78,1001
1,344,29.37602862,37,1001
1,344,644.3953488,42,1001
1,344,448.9302326,70,1001
1,344,1667.88229,59,1001
1,377,2024.395349,75,43
1,377,1304.860465,9,43
1,377,1935.289803,15,43
1,377,1729.395349,34,43
1,377,1863.923077,74,43
1,377,1953.061181,32,43
1,377,2053.672987,32,43
1,377,1244.395349,17,43
1,377,1914.261181,68,43
1,377,1839.395349,8,43
1,389,1750.201073,61,15
1,389,1209.860465,56,15
1,389,1534.395349,27,15
1,389,909.8604651,6,15
1,389,1469.395349,48,15
1,389,1493.93703,74,15
1,389,1830.02576,20,15
1,399,1855.10805,57,90
1,399,1885.879428,1,90
1,399,1694.395349,40,90
1,399,1839.601789,73,90
1,399,1629.395349,71,90
1,399,1584.395349,35,90
1,399,1799.395349,21,90
1,399,1869.977818,19,90
1,406,1782.874061,67,11
1,406,2092.006798,75,11
1,406,1559.395349,3,11
1,406,1289.860465,3,11
1,406,799.3953488,18,11
1,406,1849.395349,35,11
1,427,1984.395349,76,55
1,427,1374.860465,22,55
1,427,1899.395349,79,55
1,427,1777.594991,62,55
1,427,1374.395349,38,55
1,427,2064.395349,75,55
1,427,1763.114848,62,55
1,427,1879.188551,22,55
1,427,1659.395349,55,55
1,457,1944.395349,80,27
1,457,1915.570304,45,27
1,457,1429.395349,27,27
1,457,1135.417174,61,27
1,457,2924.395349,76,27
1,457,1739.395349,15,27
1,457,1980.618247,68,27
1,468,1937.947764,53,28
1,468,1952.027191,51,28
1,468,1670.510197,30,28
1,468,1649.395349,46,28
1,468,1699.983542,53,28
1,468,1699.395349,41,28
1,468,1961.873703,15,28
1,468,1752.596422,5,28
1,468,1559.395349,43,28
1,468,1760.913775,33,28
1,468,1199.395349,62,28
1,470,1404.395349,18,75
1,470,1569.395349,19,75
1,470,1611.890519,4,75
1,470,1474.778175,65,75
1,470,1877.794633,35,75
1,470,1700.239356,12,75
1,470,1737.18712,53,75
1,470,1976.302683,42,75
1,488,1764.395349,27,95
1,488,1674.395349,37,95
1,488,2954.395349,49,95
1,488,1724.395349,52,95
1,488,1848.44186,45,95
1,488,1834.395349,10,95
1,488,1629.395349,34,95
1,488,1889.395349,41,95
1,488,1793.999642,36,95
1,506,1919.395349,49,37
1,506,1788.88229,19,37
1,506,1074.860465,43,37
1,506,1354.395349,29,37
1,506,1807.594633,36,37
1,517,1624.395349,9,57
1,517,1289.860465,63,57
1,517,1919.740966,3,57
1,517,1923.207871,60,57
1,517,1864.395349,52,57
1,517,1897.030054,27,57
1,517,1798.37746,41,57
1,517,1738.808229,36,57
1,522,1763.457961,35,21
1,522,1509.395349,5,21
1,522,1855.188551,19,21
1,522,1644.395349,27,21
1,522,1689.395349,38,21
1,522,1844.395349,31,21
1,522,1673.162433,27,21
1,522,1129.395349,65,21
1,522,1509.395349,46,21
1,522,1909.518426,59,21
1,524,1790.541682,44,85
1,524,1919.395349,74,85
1,524,1909.395349,9,85
1,524,1881.549911,40,85
1,524,1731.210376,12,85
1,524,1454.860465,77,85
1,524,1768.985689,57,85
1,524,1886.61932,77,85
1,551,1768.410376,5,32
1,551,1991.518426,28,32
1,551,1139.860465,6,32
1,551,1834.395349,45,32
1,551,1724.395349,18,32
1,551,1660.262612,73,32
1,554,294.3953488,21,8
1,554,229.8604651,8,8
1,554,1038.300894,35,8
1,554,543.9302326,69,8
1,554,594.8604651,14,8
1,554,298.9302326,61,8
1,554,1204.395349,35,8
1,554,129.8604651,59,8
1,554,303.9302326,63,8
1,554,509.3953488,38,8
1,554,579.8604651,42,8
1,562,1539.395349,80,64
1,562,1829.395349,42,64
1,562,1874.395349,61,64
1,562,1884.395349,10,64
1,562,1349.860465,48,64
1,562,1564.395349,5,64
1,562,1884.586762,24,64
1,562,1454.395349,38,64
1,562,1751.361002,66,64
1,562,1514.395349,48,64
1,569,1469.395349,30,76
1,569,1689.395349,42,76
1,569,2000.361002,75,76
1,569,1549.395349,17,76
1,569,1549.395349,29,76
1,569,1464.395349,28,76
1,569,1863.905546,21,76
1,569,1714.395349,40,76
1,569,1849.395349,4,76
1,569,1950.826118,75,76
1,584,1604.395349,71,48
1,584,1458.964222,65,48
1,584,1299.395349,40,48
1,584,1744.395349,67,48
1,584,2934.395349,41,48
1,584,1904.395349,46,48
1,584,1609.395349,45,48
1,584,1539.395349,58,48
1,605,1689.395349,20,70
1,605,1780.425403,6,70
1,605,1344.860465,62,70
1,605,1649.395349,73,70
1,605,1982.78068,8,70
1,605,2033.243649,42,70
1,605,1844.395349,1,70
1,605,1329.860465,53,70
1,605,1802.153131,38,70
1,605,1489.395349,69,70
1,622,1679.395349,16,9
1,622,478.9302326,61,9
1,622,454.8604651,40,9
1,622,239.3953488,22,9
1,622,788.9302326,55,9
1,622,673.9302326,47,9
1,622,1349.395349,28,9
1,653,2929.395349,50,17
1,653,2130.622182,76,17
1,653,1049.860465,61,17
1,653,2019.395349,15,17
1,653,1569.395349,7,17
1,653,1199.860465,5,17
1,653,1424.860465,4,17
1,696,1830.625045,66,13
1,696,867.5266547,5,13
1,696,1169.860465,17,13
1,696,1594.395349,40,13
1,696,1474.395349,52,13
1,696,1669.395349,3,13
1,696,1744.123077,3,13
1,696,1874.851878,73,13
1,696,1699.395349,5,13
1,696,1963.17746,75,13
1,696,2010.462254,59,13
1,696,1649.395349,48,13
1,708,1804.395349,66,58
1,708,1294.860465,65,58
1,708,2059.395349,15,58
1,708,1784.395349,10,58
1,708,1514.395349,66,58
1,708,2018.597496,34,58
1,708,1724.395349,5,58
1,708,1713.954562,46,58
1,708,1764.395349,71,58
1,715,398.9302326,49,6
1,715,413.9302326,56,6
1,715,820.7660107,70,6
1,715,814.8604651,73,6
1,715,48.05438283,10,6
1,715,304.8604651,32,6
1,715,529.8604651,4,6
1,715,104.8604651,24,6
1,715,193.9302326,35,6
1,724,1924.427907,23,62
1,724,1799.837209,53,62
1,724,2059.395349,1,62
1,724,2009.395349,41,62
1,724,1715.726297,57,62
1,724,1349.395349,69,62
1,724,1872.817889,71,62
1,724,1769.395349,30,62
1,724,1747.247585,7,62
1,724,1697.4322,44,62
1,736,1724.395349,67,93
1,736,1786.181753,26,93
1,736,1790.913775,37,93
1,736,1893.421109,36,93
1,736,1479.860465,57,93
1,736,1948.530233,21,93
1,736,1448.162791,62,93
1,736,1861.022898,78,93
1,736,1509.395349,45,93
1,736,1822.115921,29,93
1,748,1930.893023,37,88
1,748,1890.573166,7,88
1,748,1879.395349,37,88
1,748,1828.579964,78,88
1,748,1754.030054,9,88
1,748,1634.395349,39,88
1,748,1644.395349,43,88
1,748,1689.395349,53,88
1,748,1702.586762,2,88
1,776,1775.294097,16,91
1,776,1609.395349,73,91
1,776,1597.633274,38,91
1,776,1912.716637,16,91
1,776,1877.931306,4,91
1,776,1439.860465,39,91
1,785,1741.932379,57,59
1,785,2079.061538,75,59
1,785,1344.860465,10,59
1,785,1809.395349,67,59
1,785,1829.395349,23,59
1,785,1504.395349,43,59
1,785,1802.258318,62,59
1,785,1739.395349,61,59
1,785,1644.395349,62,59
1,785,1319.395349,74,59
1,785,1749.395349,34,59
1,815,439.8604651,32,1
1,815,15.96851521,51,1
1,815,838.9302326,53,1
1,815,0,38,1
1,815,0,13,1
1,815,854.3953488,40,1
1,815,589.3953488,38,1
1,815,359.3953488,18,1
1,815,1404.395349,59,1
1,815,908.9302326,64,1
1,815,674.3953488,24,1
1,819,1974.486583,49,22
1,819,1941.838283,57,22
1,819,1929.40322,31,22
1,819,1757.281216,57,22
1,819,984.8604651,18,22
1,819,1870.150268,79,22
1,819,1474.395349,54,22
1,819,1853.378891,50,22
1,819,1544.860465,26,22
1,841,1877.199642,12,38
1,841,1821.712343,26,38
1,841,1209.395349,38,38
1,841,1809.395349,58,38
1,841,2006.09839,20,38
1,841,1914.395349,19,38
1,841,1858.560644,67,38
1,841,1429.395349,27,38
1,841,1894.395349,30,38
1,853,1727.957424,58,69
1,853,1758.084794,45,69
1,853,1379.860465,51,69
1,853,1314.395349,47,69
1,853,1910.90805,72,69
1,853,1554.395349,24,69
1,853,1790.192844,72,69
1,853,1529.860465,74,69
1,853,1704.395349,57,69
1,853,1749.395349,32,69
1,853,1818.058318,36,69
1,861,589.8604651,12,7
1,861,419.8604651,16,7
1,861,112.6976744,16,7
1,861,949.3953488,38,7
1,861,61.18711986,21,7
1,861,633.9302326,57,7
1,861,918.9302326,68,7
1,861,1159.395349,41,7
1,869,1599.395349,34,72
1,869,1599.395349,67,72
1,869,1744.395349,46,72
1,869,2004.874061,2,72
1,869,1786.735957,42,72
1,869,1636.533453,10,72
1,869,1504.395349,4,72
1,869,1937.950268,2,72
1,869,1784.395349,54,72
1,869,1369.395349,65,72
1,914,1925.183184,62,66
1,914,1902.742755,67,66
1,914,1978.915921,23,66
1,914,1459.395349,39,66
1,914,1794.395349,8,66
1,914,1724.395349,29,66
1,914,1384.860465,54,66
1,917,829.3953488,29,10
1,917,1074.395349,54,10
1,917,1044.860465,12,10
1,917,554.3953488,21,10
1,917,948.9302326,80,10
1,917,338.9302326,60,10
1,917,314.3953488,38,10
1,917,489.8604651,23,10
1,917,1444.395349,67,10
1,920,39.92200358,74,5
1,920,334.8604651,79,5
1,920,624.3953488,30,5
1,920,1014.860465,31,5
1,920,568.9302326,62,5
1,920,234.3953488,2,5
1,920,349.3953488,10,5
1,920,206.2243292,36,5
1,920,829.8604651,79,5
1,920,99.39534884,16,5
1,930,1509.395349,63,71
1,930,1479.395349,56,71
1,930,1524.395349,52,71
1,930,1354.395349,73,71
1,930,1729.618247,40,71
1,930,2010.945259,31,71
1,930,1724.47585,54,71
1,930,1429.395349,5,71
1,930,1579.395349,11,71
1,930,1950.903757,53,71
1,930,1972.480143,59,71
1,930,1912.470483,61,71
1,964,1859.363864,24,50
1,964,2095.146333,42,50
1,964,1709.395349,22,50
1,964,1789.395349,51,50
1,964,1234.395349,48,50
1,964,2103.605725,50,50
1,964,1866.090161,76,50
1,972,1998.131306,51,12
1,972,1744.139177,11,12
1,972,884.8604651,18,12
1,972,1857.759213,31,12
1,972,1890.144902,11,12
1,972,1805.47585,46,12
1,972,1714.395349,51,12
1,972,1631.625403,31,12
1,972,1534.395349,38,12
1,972,1644.395349,18,12
1,972,1927.71127,27,12
1,983,1509.395349,61,81
1,983,1519.395349,9,81
1,983,1894.588193,39,81
1,983,1923.392487,52,81
1,983,1416.76458,18,81
1,983,1874.395349,66,81
1,983,1807.201073,21,81
1,983,1679.395349,14,81
1,991,1774.028623,33,47
1,991,1479.860465,62,47
1,991,1624.395349,12,47
1,991,1719.395349,3,47
1,991,1692.960286,14,47
1,991,2150.805367,75,47
1,991,1294.395349,38,47
1,991,1714.395349,78,47
1,991,1474.395349,20,47
1,991,1832.651163,27,47
1,991,1751.39356,43,47
1,991,1749.395349,70,47
1,991,1694.395349,3,47
1,991,1499.395349,25,47
1,991,1923.653667,54,47
1,991,1907.805367,21,47
1,1002,1684.395349,69,40
1,1002,1194.860465,4,40
1,1002,1709.395349,8,40
1,1002,1574.395349,30,40
1,1002,1954.395349,74,40
1,1042,1279.395349,61,56
1,1042,1928.273345,58,56
1,1042,1614.395349,32,56
1,1042,1719.395349,25,56
1,1042,1594.395349,18,56
1,1042,1919.395349,36,56
1,1042,1889.395349,31,56
1,1042,1389.395349,44,56
1,1042,1905.427907,11,56
1,1042,1599.060107,70,56
1,1042,1902.552415,34,56
1,1042,1624.395349,36,56
1,1042,1274.395349,56,56
1,1042,1979.395349,28,56
1,1049,1794.013596,39,65
1,1049,1614.395349,20,65
1,1049,1811.373166,25,65
1,1049,1923.987478,16,65
1,1049,1970.827191,58,65
1,1049,1489.395349,37,65
1,1049,2102.895886,16,65
1,1049,2068.339177,50,65
1,1059,70.19534884,43,2
1,1059,12.66618962,73,2
1,1059,1039.395349,39,2
1,1059,13.41037567,21,2
1,1059,1589.395349,16,2
1,1059,684.3953488,27,2
1,1059,1584.395349,71,2
1,1059,25.64293381,33,2
1,1059,1344.395349,26,2
1,1059,28.23255814,12,2
1,1066,1589.395349,56,19
1,1066,1519.395349,69,19
1,1066,1059.395349,66,19
1,1066,1949.467263,1,19
1,1066,1804.601789,32,19
1,1066,1905.695886,4,19
1,1066,1519.860465,52,19
1,1066,1529.395349,14,19
1,1066,1991.901252,34,19
1,1066,1864.395349,12,19
1,1066,1722.943828,65,19
1,1094,1938.213238,59,97
1,1094,2029.395349,49,97
1,1094,1754.395349,51,97
1,1094,1864.370662,4,97
1,1094,1819.395349,79,97
1,1146,2859.395349,16,60
1,1146,1986.99034,59,60
1,1146,1759.395349,26,60
1,1146,1364.860465,17,60
1,1146,1715.556708,11,60
1,1146,1664.395349,33,60
1,1146,1838.703041,78,60
1,1156,1639,12,61
1,1156,1449.860465,17,61
1,1156,1329.395349,79,61
1,1156,1714.395349,56,61
1,1156,2079.395349,42,61
1,1156,1659.395349,80,61
1,1174,1712.77424,41,54
1,1174,1569.395349,29,54
1,1174,1714.395349,80,54
1,1174,1892.675492,21,54
1,1174,1264.395349,48,54
1,1174,1329.395349,19,54
1,1174,1434.395349,10,54
1,1174,1409.991771,13,54
1,1174,1953.782469,67,54
1,1174,1767.139535,52,54
1,1174,1884.395349,27,54
1,1174,1863.925581,25,54
1,1213,1915.081932,8,82
1,1213,1804.395349,79,82
1,1213,1879.395349,46,82
1,1213,1974.395349,2,82
1,1213,2034,15,82
1,1213,2004.395349,71,82
1,1213,2073.749553,2,82
1,1213,1871.378891,23,82
1,1213,1884.395349,5,82
1,1213,1484.395349,22,82
1,1213,1544.395349,77,82
1,1219,1349.860465,11,34
1,1219,1974.395349,72,34
1,1219,1926.308766,2,34
1,1219,1209.395349,66,34
1,1219,1803.26941,20,34
1,1219,1519.395349,68,34
1,1219,1932.820751,10,34
1,1219,1294.860465,6,34
1,1219,1619.395349,34,34
1,1219,1904,58,34
1,1219,1900.027191,24,34
1,1219,1941.014669,31,34
1,1219,1804.237925,72,34
1,1257,1880.807156,49,20
1,1257,1779.395349,43,20
1,1257,1559.395349,25,20
1,1257,1956.689088,58,20
1,1257,1534.395349,55,20
1,1257,1124.395349,61,20
1,1257,1529.395349,42,20
1,1257,1833.395349,79,20
1,1257,1559.395349,33,20
1,1257,1704.395349,18,20
1,1257,1999.395349,32,20
1,1262,1849.395349,33,18
1,1262,1844.516995,54,18
1,1262,1269.860465,6,18
1,1262,1924.395349,79,18
1,1262,1724.395349,15,18
1,1262,1897.301968,2,18
1,1262,1790.555277,32,18
1,1262,964.3953488,6,18
1,1262,1817.140608,61,18
1,1262,1938.284436,20,18
1,1262,1816.429338,32,18
1,1262,1815.857603,52,18
1,1262,1599.395349,4,18
1,1262,1623.693381,38,18
1,1298,1434.860465,12,30
1,1298,1704.395349,15,30
1,1298,2004.055814,33,30
1,1298,1627.38712,5,30
1,1298,1149.395349,63,30
1,1298,1657.661896,28,30
1,1298,2044.855098,41,30
1,1298,1729.395349,26,30
1,1318,2009.395349,41,63
1,1318,2024.805725,32,63
1,1318,1777.408945,31,63
1,1318,1739.395349,9,63
1,1318,1434.395349,29,63
1,1318,1549.395349,67,63
1,1318,1859.395349,71,63
1,1330,1704.395349,48,46
1,1330,1964.851521,41,46
1,1330,1855.254383,27,46
1,1330,1817.54025,65,46
1,1330,1832.090161,15,46
1,1330,1324.395349,17,46
1,1330,1816.181753,39,46
1,1330,1629.395349,51,46
1,1330,1873.10805,1,46
1,1330,1788.02576,61,46
1,1330,1921.797496,9,46
1,1330,1934.500179,21,46
1,1335,2213.768157,50,52
1,1335,1920.905188,21,52
1,1335,1253.771735,73,52
1,1335,1734.395349,8,52
1,1335,1610.779606,38,52
1,1335,1584.395349,13,52
1,1343,1279.860465,10,24
1,1343,2105.88229,75,24
1,1343,1989.744186,1,24
1,1343,1554.395349,39,24
1,1343,1933.503399,30,24
1,1343,1887.804293,65,24
1,1343,1229.395349,63,24
1,1343,1828.613596,36,24
1,1343,1961.628623,22,24
1,1343,1034.860465,5,24
1,1343,2001.774597,41,24
1,1343,1799.395349,23,24
1,1343,1719.395349,41,24
1,1343,1964.395349,38,24
1,1343,2118.578533,75,24
1,1343,1684.395349,34,24
1,1343,1444.860465,70,24
1,1343,1809.395349,27,24
1,1346,1584.395349,70,87
1,1346,1629.642934,7,87
1,1346,1845.712343,30,87
1,1346,1494.395349,35,87
1,1346,2024.395349,1,87
1,1346,1564.395349,28,87
1,1391,2049.395349,41,89
1,1391,1954.735599,7,89
1,1391,1549.395349,21,89
1,1391,2017.123435,42,89
1,1391,1752.250089,36,89
1,1391,1599.395349,65,89
1,1391,1779.395349,28,89
1,1391,1781.129875,39,89
1,1391,1880.56458,19,89
1,1391,1659.395349,30,89
1,1394,1859.283005,79,68
1,1394,1399.860465,53,68
1,1394,1974.850447,15,68
1,1394,1950.851521,41,68
1,1394,1364.395349,79,68
1,1394,1717.261181,48,68
1,1394,1494.395349,40,68
1,1401,1909.395349,53,36
1,1401,1159.860465,13,36
1,1401,1899.395349,26,36
1,1401,1962.8,52,36
1,1401,1990.224329,19,36
1,1401,1239.860465,44,36
1,1401,1913.301968,2,36
1,1401,1399.395349,9,36
1,1401,1804.910912,39,36
1,1401,1844.66619,27,36
1,1401,1619.395349,7,36
1,1479,1844.600358,51,73
1,1479,1964.395349,19,73
1,1479,2038.32415,31,73
1,1479,1824.395349,59,73
1,1479,1409.395349,74,73
